coord.TE,chrom.TE,start.TE,end.TE,TE,peak.ID,score,strand,class/fam,unmerged,H3K27ac_adipose_tissue,H3K27ac_adrenal_gland,H3K27ac_amnion,H3K27ac_angular_gyrus,H3K27ac_aorta,H3K27ac_ascending_aorta,H3K27ac_body_of_pancreas,H3K27ac_breast_epithelium,H3K27ac_caudate_nucleus,H3K27ac_chorion,H3K27ac_chorionic_villus,H3K27ac_cingulate_gyrus,H3K27ac_colonic_mucosa,H3K27ac_coronary_artery,H3K27ac_dorsolateral_prefrontal_cortex,H3K27ac_duodenal_mucosa,H3K27ac_endocrine_pancreas,H3K27ac_esophagus,H3K27ac_esophagus_muscularis_mucosa,H3K27ac_esophagus_squamous_epithelium,H3K27ac_gastrocnemius_medialis,H3K27ac_gastroesophageal_sphincter,H3K27ac_heart_left_ventricle,H3K27ac_heart_right_ventricle,H3K27ac_kidney,H3K27ac_large_intestine,H3K27ac_layer_of_hippocampus,H3K27ac_liver,H3K27ac_lung,H3K27ac_mucosa_of_rectum,H3K27ac_muscle_layer_of_colon,H3K27ac_muscle_layer_of_duodenum,H3K27ac_muscle_of_leg,H3K27ac_muscle_of_trunk,H3K27ac_ovary,H3K27ac_pancreas,H3K27ac_parathyroid_adenoma,H3K27ac_Peyer's_patch,H3K27ac_placenta,H3K27ac_placental_basal_plate,H3K27ac_prostate_gland,H3K27ac_psoas_muscle,H3K27ac_rectal_smooth_muscle_tissue,H3K27ac_right_atrium_auricular_region,H3K27ac_right_cardiac_atrium,H3K27ac_right_lobe_of_liver,H3K27ac_sigmoid_colon,H3K27ac_skeletal_muscle_tissue,H3K27ac_small_intestine,H3K27ac_spinal_cord,H3K27ac_spleen,H3K27ac_stomach,H3K27ac_subcutaneous_abdominal_adipose_tissue,H3K27ac_suprapubic_skin,H3K27ac_temporal_lobe,H3K27ac_testis,H3K27ac_thoracic_aorta,H3K27ac_thymus,H3K27ac_thyroid_gland,H3K27ac_tibial_artery,H3K27ac_tibial_nerve,H3K27ac_transverse_colon,H3K27ac_trophoblast,H3K27ac_upper_lobe_of_left_lung,H3K27ac_urinary_bladder,H3K27ac_uterus,H3K27ac_vagina,specificity.score
chr19:10137336-10137497,chr19,10137336,10137497,FRAM,MACS_peak_2670,0,-,SINE/Alu,FRAM,1.84566,0.807529,0.8981665,0.2932985,0.785189333333333,0.943422,0.952141333333333,0.9126115,0.8633855,0.629087,0.632811,1.304705,0.650588333333334,0.475628,1.597295,2.98262,0.759919,0.893356,1.137758,0.647098666666667,0.553896666666667,0.683024,1.55674533333333,0.633244333333333,0.312391,0,0.696606666666667,0.630452333333334,1.45279666666667,0.554030333333334,0.1826885,0.0992074999999999,0.166471,0.7946085,0.221866,1.45429133333333,0.700143,0.767423166666667,1.21099633333333,0.627674,1.27351666666667,0.295874666666667,1.022343,0.698362333333333,0.892851,0.721154,0.538989333333334,0,0.335534666666667,0,0.267772,1.104247,0.0598005000000001,0.618849,1.631885,1.0180815,0.750663666666667,0.580797666666667,0.275353,0.612326333333334,1.26522933333333,0.732020666666667,0.3285605,0.975534,1.11398,0.935297666666667,0.828298333333333,0.398883310086182
chr19:10137816-10137933,chr19,10137816,10137933,AluJo,MACS_peak_2670,0,-,SINE/Alu,AluJo,0.924737,0.355514,0.9762325,0.459358,0.100181833333333,0.1027415,0.588114333333333,0.373646,1.594995,1.022089,0.665089666666667,1.193885,1.81088533333333,0.704641,0.716209,1.68919,2.84817,1.29789376666667,1.82320666666667,0.897854333333333,0.990438333333334,0.602196966666667,0.390791,0.0235146,0.297257,0,0.502015363333333,0.601939,0.216856666666667,0.650435333333333,0.7907795,1.598225,0.9733765,1.074793,0.599604,0.525710233333334,1.225056,0.719104666666667,0.609569,0.58098,2.30714,0.209719666666667,0.245228,0.877273333333334,1.90612,1.67224,0.659799666666667,0.656557,0.286406,0.706532,0.512003333333333,0.992625666666667,1.7845,0.54175,1.436175,1.464805,0.734246333333334,0.699009333333333,0.638420666666667,0.716361,1.08644166666667,1.76397666666667,0.5969485,0.752704666666667,1.17895,0.963415333333333,0.866799,0.237765486381102
chr19:1024903-1025018,chr19,1024903,1025018,MER3,MACS_peak_2523,0,-,DNA/hAT-Charlie,MER3,1.06061,0.636352666666667,0.0169351,0.684525,0.494398466666667,3.91404,0.285089666666667,1.1221485,0,0.6828845,1.99611,0.161833,0,2.69947,0.3502455,0,0,1.18606866666667,3.95418666666667,1.272049,1.14482533333333,1.914915,0.622743333333333,0,0.802955,0,0.568549666666667,0,0.435796,0.303786,1.698265,0,0.5682035,0.02841775,0.43224,0,0.212262,1.22202833333333,2.27934,1.51568,0.711184,0.128627,0.722815,1.30191566666667,0.2856665,0.934247333333334,1.47983066666667,0,1.03382333333333,0,1.00062966666667,0.989779,0.88236,0.234928,0,0.9085835,3.88334,0.127160333333333,0.992806333333334,2.55074,0.95393,2.62829333333333,0.5838455,1.15441133333333,0,0.819091,0.255038,0.195252711525645
chr19:10368052-10368291,chr19,10368052,10368291,L2b,MACS_peak_2671,0,+,LINE/L2,L2b,2.12961,0.522457666666667,0.4146255,0.439375,0.414247666666667,0.167872,0.452879666666667,0.7352205,0.51614,0.8294605,0.52364,0.4193895,2.00702666666667,1.101805,0.914164,0.370837,1.72622,0.625697666666667,0.955628,0.811067333333333,1.53296,0.268023666666666,0.648598666666667,1.56087066666667,1.5262565,0.394948,0.832062,0.2563351,1.529383,0.284844933333333,1.14503,0.944994,0,4.31775426138038e-16,0.893284,0.730088666666667,1.000589,0.615856666666667,0.87037,1.0701575,0.444865666666667,1.165363,0.8309495,0.989599333333333,0.5604845,2.64428333333333,0.742878,0.69669,1.18895766666667,0.64371,0.829205,0.802184333333333,0.8701255,1.03844,1.0281845,0.688584,0.762392666666667,0.570474333333333,0.812881,0.389843333333333,0.470585666666667,0.142565333333333,0.352814,1.252256,0.118473,0.473471,0.523830666666667,0.278544698133592
chr19:10449718-10449949,chr19,10449718,10449949,L2b,MACS_peak_2672,0,-,LINE/L2,L2b,0.930506,0.593449,1.502285,1.619725,0.278349666666667,0.497613,1.101547,1.019731,0.7343705,1.329352,1.321824,0.6908925,0.756204333333333,0.854708,1.144846,1.742,0,1.23092333333333,0.456242666666667,1.60605333333333,0.868652,0.353429333333333,0.75145,0.976272333333333,1.25345,0.2539605,0.933492333333334,3.36545333333333,0.915501,2.56859666666667,0.2730305,3.911225,1.657445,0.606354,2.43867,0.800075666666667,1.179395,5.45688666666667,1.41379333333333,1.3610295,1.066175,0.431990666666667,1.88015,1.35687766666667,0.373691,2.36257,1.04894133333333,0.457115,3.18478666666667,0.428312,24.1718666666667,2.83261666666667,1.173475,0.324543,1.054426,0.535858,0.606141,4.23221,0.376423333333333,0.654495333333333,0.967350666666667,1.07782,0.411831,5.59413333333333,0.71332,0.723075,1.33818333333333,0.921205876904552
chr19:10659346-10659399,chr19,10659346,10659399,MIRc,MACS_peak_2673,0,+,SINE/MIR,MIRc,1.95062,0.281787333333333,0.357975,1.195256,0.615575333333333,0.7481825,0.731806,1.033397,1.238541,1.028981,0.929524333333334,1.868537,0.729125333333333,2.019245,3.217505,2.50175,3.14374,0.703924333333334,1.40620666666667,0.539865000000001,0.608274333333333,0.984717666666667,0.219001,1.58069333333333,0.435525,0,0.957190066666667,0.711010666666667,2.50461466666667,0.0789343333333334,0,0.7727975,0.0385353,2.19851,0.489001,1.69781666666667,0.991004,0.623459333333333,0.343393333333333,1.4230645,1.096027,0.3234834,2.554375,0.777287333333334,0.2510005,0.379668666666667,0.755508333333334,0.333066,0.196939,1.40754,0.499084666666667,0.886934666666667,1.94892,1.14664,1.49831,0.6756255,0.387785666666667,1.46850333333333,0.513426666666667,1.12508533333333,0.978175,0.803322666666667,0.228059,1.51727,0.419149,0.59837,0.474087,0.160448817000639
chr19:10659805-10660092,chr19,10659805,10660092,AluSp,MACS_peak_2673,0,-,SINE/Alu,AluSp,0,0.788452,0.9718045,0.6870585,0.385119,0.4902425,0.386911,0.887788,0.8077915,0.299056,0.5752427,0.305369,1.11400166666667,0.808914,0.3370445,0,2.70136,0.791337,0.589691,0.790419,0.605615666666667,0.600263666666667,0.199696333333333,0.273320933333333,0.9685135,0.2783075,0.293257333333333,0.822549333333333,0.225320333333333,0.735952666666667,1.11227,0,0,0.9366025,1.1041,0.303536,0.37951945,0.878842333333333,0.563556666666667,0.3090345,0.959153333333334,0.2712,0,0.882065,0.1643945,0.461199666666667,0.758313666666667,0.1240495,0.825503666666667,0,0.547986,0.858368333333334,0,0.769786,0.556845,0.9869895,0.566208333333333,0.654699333333334,0.856384666666667,0.905105666666667,1.09077833333333,0.760473333333333,0.1845205,1.12614433333333,0.775379,0.541575,0.579491333333333,0.495779549551898
chr19:1072421-1072552,chr19,1072421,1072552,AluJo,MACS_peak_2525,0,-,SINE/Alu,AluJo,1.55613,0.475081333333333,2.08878,0.4029005,0.266344133333333,0.529761,0.498139333333333,0.4004179,0,0.5380125,2.51695666666667,0.669742,0.835416333333333,0.6600745,0.7638655,1.1237,0,0.950187333333333,1.06153746666667,0.752209333333334,0.421737,0.537839666666667,0.306867766666667,0.534355333333333,1.3834515,0.2345835,0.372624333333333,0.0277099666666667,1.44224133333333,0.445630333333333,0.9423855,0.2140315,0,0.737904,1.05724,0,0.851653,1.391628,1.28893033333333,2.54387,0.571598666666667,0.0565853333333333,0.0196231,0.407524,0.685573,0.710471,0.406544666666667,0.1030238,0.957819666666667,0.800324,2.879,0.756284366666667,0.1372725,0.426352,0.1802335,0.8418415,0.549817333333333,4.216359,0.672007666666667,0.299888933333333,0.551369666666667,0.670626333333334,0.4515365,2.61055666666667,0.596452,0.199112866666667,0.907843666666667,0.411024121568337
chr19:1072583-1072648,chr19,1072583,1072648,L2,MACS_peak_2525,0,+,LINE/L2,L2,2.06526,0.505999333333334,1.72069,0.2466845,0.235953833333333,0.8881185,0.498448666666667,0.932931,0.1201535,0.541094,2.72257333333333,1.674525,0.244443333333333,1.287055,0.9513775,2.36953,0.683078,1.056368,0.798950333333333,0.936601,0.331232,0.418959,0.0175737333333333,0.00492476666666664,0.00460484500000001,0.254561,0.907091,0.523055666666667,0.705408333333333,0.161856333333333,0.8785885,0.2333685,0,0.722401,0.803338,0,0.893221,0.885533333333333,1.58115666666667,3.80861,0.576062,0.695642866666667,0.856875,0.620683333333333,0.7754485,0.927723333333333,0.431814666666667,0.53526,2.40344,0,3.62278,1.216873,1.39126,0.61873,0.284818,0.8003505,0.659345333333333,3.52093466666667,0.612165,0.280810666666667,0.906873333333334,1.16666933333333,0.542159,2.36234666666667,1.66726,0.224280166666667,1.27542866666667,0.217833796321885
chr19:1072704-1072842,chr19,1072704,1072842,MIR1_Amn,MACS_peak_2525,0,+,SINE/MIR,MIR1_Amn,1.23249,0.141702133333333,0.9635795,0.060781,0.656425666666667,1.0432875,0.701060666666667,1.12354,0.232734,0.921411,2.96378666666667,1.49783,2.21309666666667,1.164765,2.21245,0,1.53615,0.577877,1.08599666666667,0.832348666666667,0.441061333333333,0.1833386,0.548653,0.163385666666667,0.716275,0,0.940690666666667,1.26987666666667,2.80144333333333,0.823757333333333,2.20672,0.658743,0,0.0386302500000002,0.343428,0.740358,1.150579,1.686392,2.78148666666667,2.187835,1.02292166666667,0.588349333333333,0.7408705,0.542434,1.62264,0.95488,0.604926,0.461565,1.93105666666667,0.3986,2.93364333333333,1.011836,1.67131,0.710669,0.5924645,1.010647,0.588424666666667,6.70743,0.687458,0.648148333333333,0.881461,0.936723,0.626993,2.53742,0.245408,0.661891166666667,1.133393,0.583053546806922
chr19:1072780-1072924,chr19,1072780,1072924,L2c,MACS_peak_2525,0,-,LINE/L2,L2c,0.813404,0.189103333333333,0.7534155,0.0776330000000001,0.676843333333334,0.9474425,0.521902833333334,0.975301,0.3116975,1.120017,2.60213,1.227584,2.30882,1.035915,1.88356,0,1.0409,0.658744,0.876150666666667,0.942159333333334,0.364797333333333,0.1821911,0.631148,0.0795176666666667,0.4554155,0,1.38326333333333,1.355509,2.172733,1.75656,2.36204,0.9884085,0,0,0.677036,1.06602033333333,1.1646,2.51205866666667,2.77444,2.814785,1.17455466666667,0.468528666666667,0.1496905,0.5646575,0.7222545,0.520882666666667,0.516048666666667,0.4646355,1.51385333333333,1.37858,2.43486333333333,0.986942666666667,1.157378,0.940591,0.633918,0.8985335,0.347133133333333,6.61388,0.681243,0.709303666666667,0.908981333333333,0.820711666666667,0.5980295,2.77942333333333,0.705436,0.632193,1.02155133333333,0.584265455767808
chr19:11315215-11315509,chr19,11315215,11315509,AluJr,MACS_peak_2677,0,-,SINE/Alu,AluJr,1.8087,1.88257333333333,1.064935,1.941075,2.49229,7.819485,1.503219,4.032575,2.4256,0.9603145,0.844495333333334,1.79586,3.02036333333333,8.74643,4.605905,1.14902,0.585094,1.84776,18.3418,4.07858,2.49551333333333,10.6082233333333,3.75983333333333,3.94812666666667,3.310675,1.786275,2.80666666666667,1.80960333333333,2.67041333333333,2.218,5.91252,4.757315,0.683991,1.20557,7.88888,1.76481333333333,1.2775675,2.42008666666667,1.18535833333333,1.08645,3.55715666666667,0.376918333333333,13.76465,8.13373333333333,3.636485,5.90451333333334,11.5398033333333,2.90536,1.39621633333333,3.10189,3.81839666666667,4.08416666666667,6.66043,1.02601,2.462625,5.376905,6.09871333333334,1.26079533333333,4.34769666666667,7.08722,4.51326666666667,11.0733866666667,0.1735455,3.43933666666667,2.06542,9.55197,11.84592,0.321633073884469
chr19:11342301-11342422,chr19,11342301,11342422,MIRb,MACS_peak_2678,0,-,SINE/MIR,MIRb,0.803799,0.510598,0.31215,0.380611,0.149082333333333,0.7178965,1.24105333333333,1.310804,0.059275,0.0902663000000001,0.706116,0.441374,0.964170666666667,0.541397,0.3713195,0,0,0.0132572,1.00319033333333,0.7185328,0.654646666666667,0.367108666666667,0.253959,0.451681833333333,1.171546,0.271019,0.506182,0.70094,0.455130333333333,0.752826666666667,0.4474155,1.047935,0,7.85046229341887e-17,0.555083,0.372248,0.7909255,0.670847666666667,0.613714333333334,0.619516,0.939225,0.660140333333334,1.06314,0.6281523,1.503785,0.3281867,0.675545666666667,0.02685985,0.702107466666667,0,1.10559033333333,0.743455666666667,6.30777,1.32282,0.6722605,0.6029635,0.248158266666667,0.472028333333333,0.576756,0.476817333333333,0.694006666666667,0.132027033333333,0.350571,1.113458,1.45243,0.373247666666667,0.711788,0.858966814656754
chr19:11355591-11355811,chr19,11355591,11355811,MIR,MACS_peak_2679,0,+,SINE/MIR,MIR,1.74079,0.536448,1.301805,1.91596,1.09746166666667,1.50838,1.35733466666667,2.233135,2.953135,1.0859185,1.24948833333333,3.04445,0.753212666666667,1.51821,1.641695,0,1.71477,1.25467666666667,1.37362833333333,1.02404533333333,4.37366333333333,1.60111266666667,2.824274,4.63358666666667,3.786455,1.605595,0.660916366666667,2.692164,3.61274233333333,0.869151,0.8405375,0.7236685,0.840113,0.530740000000001,1.16443,1.21475766666667,1.280834,1.10633,1.33477333333333,0.3872685,1.179395,2.983952,0.8450435,1.42802933333333,1.520745,2.95013666666667,1.42416133333333,0.4323725,1.39832333333333,0.609197,2.32003666666667,1.3338,4.028235,0.508571,3.192155,0.9326765,1.33442533333333,1.509749,1.30527333333333,0.752644333333333,2.11277,1.81017333333333,0.1023077,5.01909,1.00916,1.68843233333333,1.023558,0.173679893812305
chr19:11355950-11356265,chr19,11355950,11356265,L2b,MACS_peak_2679,0,+,LINE/L2,L2b,1.36427,1.16838,1.45557,1.012047,0.621600333333334,1.502135,0.667505,1.9283685,2.047485,0.724908,1.07885033333333,2.12784,0.597175,1.23855,2.468085,0.773148,0.713425,1.41519666666667,1.47715,1.17787433333333,5.47266,2.05518333333333,2.54013333333333,4.18916666666667,1.66721,0.3957685,2.15422666666667,3.39908233333333,2.18965666666667,0.386328,0.137487,0.8224485,0.545068,0.411142500000001,1.67367,0.523228333333333,1.7759455,1.160113,0.542999333333334,0.6079295,1.33690333333333,3.281342,0.842272,2.48100466666667,1.27888,5.49536333333333,0.745380666666667,3.63142,1.518016,1.3248,1.90967666666667,1.13345133333333,6.01189,0.719374,2.60749,0.848126,1.56470333333333,0.199335333333333,1.60664666666667,1.15168333333333,1.49156666666667,0.886647,0.1590288,4.90994666666667,0.46375,1.41339,1.49078533333333,0.226979598951955
chr19:11490677-11491020,chr19,11490677,11491020,L2b,MACS_peak_2681,0,+,LINE/L2,L2b,1.47639,2.16042666666667,0.776323,4.33066,0.636270333333333,1.39805,1.27904266666667,1.04738,3.21553,1.5561065,1.268658,3.85943,2.31377,2.024665,2.14493,0.346538,12.3222,0.32234579,2.56610333333333,1.134935,1.51183,1.12427133333333,0.798303666666667,0.595932,1.308493,0.43077,2.15493333333333,0.893688333333333,1.089338,1.53733733333333,0.8184595,1.13012,0.762109,0.183459,0.922306,0.637532,1.912805,1.00708933333333,1.118144,1.148778,1.80785666666667,0.771461666666667,0.4642025,1.18055466666667,0.8922575,2.50551,1.68312666666667,0.4875345,1.57016266666667,1.0241,3.14502,2.23968,0.5412745,1.21659,4.96207,1.1990865,0.932195333333334,2.93369333333333,0.956204,1.91124,1.47463666666667,1.63766,0.4894745,2.61706666666667,1.03439,1.43267666666667,1.248526,0.768787977577765
chr19:11491043-11491213,chr19,11491043,11491213,L2c,MACS_peak_2681,0,-,LINE/L2,L2c,1.46444,4.70619333333333,0.891713999999999,6.29911,1.3283,2.291255,2.23412666666667,3.161205,8.54553,1.657285,1.83463333333333,6.867185,2.19957333333333,3.412305,9.607795,0.881183,13.8477,0.937472,2.92531,1.96498,2.77707,1.94509366666667,2.22498,2.80580666666667,1.95878,0.6345015,4.91028,1.46912333333333,1.71204333333333,3.04437333333333,1.727575,2.299325,0.8710025,0.868299000000001,1.55271,1.56371066666667,3.37258,3.26318333333333,0.972064,1.4053095,3.92373,1.06572366666667,1.032696,2.3088,2.599985,5.35344333333334,2.37437,0.902948,2.43948333333333,1.21316,6.7065,4.19877,2.28769,1.54772,10.86325,2.07154,2.05916133333333,2.95596333333333,2.2352,1.90266666666667,2.70543666666667,3.20771333333333,0.745041,3.65712,0.822609,3.23933,3.66323,0.402253683306318
chr19:11552762-11553171,chr19,11552762,11553171,L2c,MACS_peak_2682,0,-,LINE/L2,L2c,1.21564,0.995707666666666,0.9671695,3.649145,0.517656333333333,0.467952,0.781456666666667,2.41747,2.487045,1.308095,0.789836666666667,1.718565,0.407941666666667,0.7073885,2.840825,0.772624,1.65432,0.695066333333333,0.336462666666667,1.01094366666667,1.55219666666667,0.735511,0.87036,1.022886,0.65787,0.0662027,3.70742,0.608545,0.861184666666667,0.615758666666667,0.6349245,0.344999,0.5326115,1.992905,1.06582,0.812802,1.25734,0.586053666666667,0.577880333333333,1.1472845,0.662141333333333,0.571973333333334,0.2722015,1.081718,0.518625,1.08438833333333,0.730998333333333,0.7734825,0.978358,0.634834,1.43173333333333,0.882243,0.6988535,0.751516,3.342665,1.21042,0.826668,0.314706,0.821465333333333,0.52531,0.561806333333333,0.770299,0.5016255,1.18988333333333,0.905194,0.854078666666667,0.946625666666667,0.25469286765006
chr19:1294872-1294981,chr19,1294872,1294981,L2c,MACS_peak_2528,0,-,LINE/L2,L2c,0.774459,0.322633,0.377898,0.4045805,0.633894666666667,0.133308,0.172464666666667,0.3339175,0,0.717385,0.689326,0.361413,1.02502433333333,0.166685,0.845573,0,0,0.214459666666667,0.637721,0.364785666666667,0.598813666666667,0.103042333333333,0.0874156666666667,0,0.292902,0,0.563194333333333,0.304431333333333,1.077819,0,1.419465,0.399555,0.1147525,0.219058,2.49061,0.991956666666667,0.8258515,0.696669666666667,0.963833,1.670212,1.06737333333333,0.431078,0,0.4298251,0.3749345,0.339957666666667,0.600981333333333,0,0.644486666666667,0,0.546343,0.388475333333333,0,0.309612,0.461886,0.4563255,0.759924666666667,1.35135266666667,0.415581333333333,0.210773333333333,0.470399,0.346705333333333,0.1575325,0.876273333333333,0.408151,0.207759333333333,1.21628333333333,0.393154790124444
chr19:12955164-12955669,chr19,12955164,12955669,L2c,MACS_peak_2686,0,-,LINE/L2,L2c,1.52125,0.622279,1.04054,1.44272,0.631178,0.348192,0.693387666666667,0.5428915,1.0285195,0.469335,0.527503333333334,0.916752,0.404087266666667,0.2496765,1.40894,0.689647,1.59885,0.434497666666667,0.773202333333334,0.484995333333333,0.276212333333333,0.377583333333333,0.253993333333333,0.333880333333333,0.1781365,0.1533545,0.805086666666667,0.265484333333333,0.635043,0.51049,0.311835,0.662202,0.288945,0.2833085,0.811194,0.735368333333333,0.8325075,0.647504,0.884969,0.608695,0.753333666666667,0.127594333333333,0.1636525,0.52842,0.4485245,0.123841,0.674414,0.56468,0.399137666666667,0.905266,0.298445,0.417655,0.289588,0.579511,1.56396,0.8426185,0.588591,0.601278333333334,0.542038,0.509283666666667,0.526351,0.611886666666667,0.335336,0.79923,0.514535,0.407791333333333,0.269944,0.145134749362444
chr19:13076600-13076729,chr19,13076600,13076729,L2a,MACS_peak_2688,0,+,LINE/L2,L2a,1.85734,0.476134666666667,0.485469,2.4215,1.94329666666667,3.309275,4.16182333333333,4.38342,2.087785,0.8193665,2.05380333333333,1.206398,1.83775666666667,3.73351,1.832889,0.674039,6.6982,2.71995,9.09266333333333,3.93135333333333,4.281,4.69748,3.28924333333333,4.17316333333333,1.08669,1.440515,3.25957,1.20864333333333,3.17744,1.49997266666667,1.57151,0.6075395,1.95692,0.758633000000001,1.52421,1.821021,1.550855,1.96258,0.537515333333333,1.201061,2.24628666666667,3.74569033333333,5.76604,3.99083,0.4111565,1.32781,6.06396,3.18689,1.166153,4.03227,3.07419333333333,2.91272333333333,0.9620245,1.80314,1.99805,2.640465,2.38416,4.06222933333333,2.78142,3.31685666666667,1.81051,6.26456333333334,0.3118985,3.73609666666667,0,1.70412666666667,2.47991,0.293204481588408
chr19:13076730-13076905,chr19,13076730,13076905,AluSx4,MACS_peak_2688,0,-,SINE/Alu,AluSx4,1.74321,0.414029666666667,0.615729,0.482954,0.932165333333334,1.67944,1.32336566666667,1.836365,1.0384165,0.4591745,0.489917666666667,0.2197261,0.0880919666666667,1.1367555,0.2258375,0,4.70832,1.138331,4.03001333333333,2.24246666666667,2.59079,3.62526933333333,0.751181333333334,1.03432,0.50336415,0.15521,0.554397666666667,0.337928666666667,0.0328008333333333,0.78691833,2.411365,0.3519435,0.698357,0.690294,0.65169,0.621101333333334,0.496505,1.09468033333333,0.290982,0.399592,1.18665833333333,0.720005333333333,0.137095,2.69876,0.601184,1.71389333333333,3.94968,0.4102325,0.822775333333334,1.30765,1.15060333333333,1.81627933333333,0.625809,1.11437,0.968113,1.90125,0.846128,0.895658,1.86754166666667,2.48065666666667,0.854719666666667,4.27928333333333,0.209791,1.92277333333333,0,1.16925966666667,0.851993666666667,0.206235277584287
chr19:13110904-13111116,chr19,13110904,13111116,MIRb,MACS_peak_2689,0,+,SINE/MIR,MIRb,1.61258,0.483897666666667,0.4941375,4.03618,3.59912333333333,11.128535,1.16313333333333,7.90365,3.83802,0.748456,1.373637,4.36355,2.47575333333333,4.68101,7.34928,0.103501,1.33461,8.55858666666667,9.18236666666667,12.0220266666667,10.7284466666667,10.5558366666667,1.18295,1.31131333333333,0.6891265,0.2435685,6.04441666666667,0.747986333333333,3.94458466666667,3.35408333333333,11.356745,2.501865,2.68596,1.235305,1.35568,0.804312333333333,1.2870005,2.60193,0.633349333333333,0.6227315,14.9880333333333,5.04332333333334,15.3796,2.94144333333333,1.91527,1.63443333333333,12.049611,12.6109,1.17152666666667,3.72574,0.332593,4.51725,5.834955,8.94539,4.479645,1.6564,8.23365333333333,0.831140333333334,2.06654533333333,8.60021666666667,1.88809466666667,8.87935333333333,0.0449621499999999,5.339,4.50157,9.29932,10.9279066666667,0.0889798123503858
chr19:1324382-1324545,chr19,1324382,1324545,L2b,MACS_peak_2529,0,-,LINE/L2,L2b,0.840993,0.724740333333334,2.652945,1.457883,0.453640666666667,0.192333,0.555667666666667,0.2986777,2.466075,1.813725,1.30310366666667,2.6968,1.07366833333333,0.64557,1.437796,2.29955,0,0.627026666666667,0.460655666666667,0.614671333333333,0.473973,0.274416333333333,0.740299333333333,0.851567666666667,1.55837,0.4497835,1.93836333333333,0.925004,1.33357,0.363156,1.3488005,1.328755,0.6798295,1.502635,0.751495,1.20752233333333,0.7099145,0.840183333333334,0.607753666666667,0.907137,0.826134333333334,0.179513666666667,0.0424233000000002,0.759142666666667,0.57438,0.686004666666667,0.360285333333333,0.858762,0.791837333333334,0.539049,0.890989,0.654798,0,0.767996,0.7989953,2.157895,1.49281666666667,0.693738133333334,0.298368,0.534555333333333,0.3189263,0.2250182,0.2577495,0.635583666666667,0.191031,0.524584666666667,1.236517,0.142285886966923
chr19:1324562-1324655,chr19,1324562,1324655,L2b,MACS_peak_2529,0,-,LINE/L2,L2b,0.778547,1.23173466666667,3.423905,1.1427425,0.198765566666667,0.26373345,0.562485366666667,0.6606985,3.1223,4.10505,2.06363333333333,2.336535,1.06555233333333,0.5282195,3.00702,1.62681,0,0.0771966666666667,0.531918,0.656978333333333,0.608676,0.5778882,0.948777333333333,1.01237,2.199085,0.404814,2.18089666666667,0.819052333333333,0.578800333333333,1.29331,0.345139,1.85818,0,0.3887275,1.05053,2.08106,0.2443906,0.816554,1.725582,2.02388,0.807121666666667,0.0909406666666667,0,1.044274,0.1428165,1.270567,0.573881666666667,1.131035,0.953367333333334,1.37624,1.39735733333333,0.849546333333333,0,1.15603,2.39735,1.648315,1.18189066666667,0.804978,0.260201,0.475163,0.759538666666667,0.326095,0.221894,0.441251666666667,1.18288,0.64548,1.24693466666667,0.24313603996047
chr19:13588805-13588864,chr19,13588805,13588864,L2d,MACS_peak_2694,0,+,LINE/L2,L2d,1.05775,0.315010666666667,0.708445,0.71316,0.512025666666667,0.3225155,0.803713333333334,0.744473,1.0771445,0.329208,0.734302333333334,0.491969,0.695736666666667,0.1114265,0.3608595,2.63516,3.55311,0.312598666666667,1.096698,0.351067,0.302446666666667,0.181193,0.538225333333333,0.163440666666667,0.7408595,0,0.400714333333333,0.415932666666667,0,0,0,0.4093785,0,0,0,0.739419,0.7690395,0.318490666666667,0,0.666176,0.541149666666667,0.270198666666667,0,0.0677634333333333,0,0.430060666666667,0.254478333333333,0,0.483896666666667,0,0.306816666666667,0.515213666666667,0,0.55709,1.0317765,1.1422195,0.296449,0.841086666666667,0.177085666666667,0.361866333333333,0.358975333333333,0.284705333333333,0.66691,0.392750666666667,0,0.314335333333333,0.164327766666667,0.574044283397911
chr19:13665166-13665306,chr19,13665166,13665306,MLT1K,MACS_peak_2695,141,+,LTR/ERVL-MaLR,MLT1K,0.490877,0.488891,1.139265,4.80007,0.335136903333333,0.4397155,0.401164333333333,0.4284087,2.040555,0.7520755,0.5124785,3.52753,0.466613333333333,0.064343,5.098585,0,6.71898,0.339109966666667,0.01718,0.175277333333333,0.244934333333333,0.506702,0.279033666666667,0,0.211809,0,1.24387,0.324757666666667,0.325721966666667,0.421422666666667,0.5581315,0,0.12409745,1.441965,0.303317,1.26557,0.7008715,0.624081,0.234408333333333,0.3022215,0.657261333333333,0.181308,1.168995,0.5654,0.1603575,0.515152333333333,0.6003149,0.3049895,0.130370333333333,0.333763,0.3342778,0.485732666666667,0.7745845,0.365127,6.626,0.870541,0.534175,0.297626,0.2311197,0.715987,0.553106,0.416235,0.3817623,1.01280033333333,0.530232,0.517049666666667,1.35708,0.370394144273619
